story_tokenized,tensor,story_id,story,token_id,story_cond,hedges
an,2019,14,'professor_jail',138,'professor_jail',T
indefinite,25617,14,'professor_jail',139,'professor_jail',T
amount,3815,14,'professor_jail',140,'professor_jail',T
of,1997,14,'professor_jail',141,'professor_jail',T
time,2051,14,'professor_jail',142,'professor_jail',T
or,2030,14,'professor_jail',143,'professor_jail',T
even,2130,14,'professor_jail',144,'professor_jail',T
fired,5045,14,'professor_jail',145,'professor_jail',T
",",1010,14,'professor_jail',146,'professor_jail',T
a,1037,14,'professor_jail',147,'professor_jail',T
ra,10958,14,'professor_jail',148,'professor_jail',T
##rity,15780,14,'professor_jail',149,'professor_jail',T
for,2005,14,'professor_jail',150,'professor_jail',T
tenure,7470,14,'professor_jail',151,'professor_jail',T
##d,2094,14,'professor_jail',152,'professor_jail',T
professors,12655,14,'professor_jail',153,'professor_jail',T
.,1012,14,'professor_jail',154,'professor_jail',T
the,1996,14,'professor_jail',155,'professor_jail',T
report,3189,14,'professor_jail',156,'professor_jail',T
by,2011,14,'professor_jail',157,'professor_jail',T
the,1996,14,'professor_jail',158,'professor_jail',T
official,2880,14,'professor_jail',159,'professor_jail',T
investigation,4812,14,'professor_jail',160,'professor_jail',T
is,2003,14,'professor_jail',161,'professor_jail',T
based,2241,14,'professor_jail',162,'professor_jail',T
on,2006,14,'professor_jail',163,'professor_jail',T
testimony,10896,14,'professor_jail',164,'professor_jail',T
about,2055,14,'professor_jail',165,'professor_jail',T
his,2010,14,'professor_jail',166,'professor_jail',T
character,2839,14,'professor_jail',167,'professor_jail',T
by,2011,14,'professor_jail',168,'professor_jail',T
over,2058,14,'professor_jail',169,'professor_jail',T
100,2531,14,'professor_jail',170,'professor_jail',T
of,1997,14,'professor_jail',171,'professor_jail',T
his,2010,14,'professor_jail',172,'professor_jail',T
current,2783,14,'professor_jail',173,'professor_jail',T
and,1998,14,'professor_jail',174,'professor_jail',T
former,2280,14,'professor_jail',175,'professor_jail',T
students,2493,14,'professor_jail',176,'professor_jail',T
",",1010,14,'professor_jail',177,'professor_jail',T
and,1998,14,'professor_jail',178,'professor_jail',T
indicates,7127,14,'professor_jail',179,'professor_jail',T
that,2008,14,'professor_jail',180,'professor_jail',T
smith,3044,14,'professor_jail',181,'professor_jail',T
clearly,4415,14,'professor_jail',182,'professor_jail',T
showed,3662,14,'professor_jail',183,'professor_jail',T
a,1037,14,'professor_jail',184,'professor_jail',T
pattern,5418,14,'professor_jail',185,'professor_jail',T
of,1997,14,'professor_jail',186,'professor_jail',T
predatory,21659,14,'professor_jail',187,'professor_jail',T
behavior,5248,14,'professor_jail',188,'professor_jail',T
.,1012,14,'professor_jail',189,'professor_jail',T
in,1999,15,'bees_free',0,'bees_free',T
late,2397,15,'bees_free',1,'bees_free',T
december,2285,15,'bees_free',2,'bees_free',T
2017,2418,15,'bees_free',3,'bees_free',T
",",1010,15,'bees_free',4,'bees_free',T
a,1037,15,'bees_free',5,'bees_free',T
couple,3232,15,'bees_free',6,'bees_free',T
in,1999,15,'bees_free',7,'bees_free',T
iowa,5947,15,'bees_free',8,'bees_free',T
was,2001,15,'bees_free',9,'bees_free',T
checking,9361,15,'bees_free',10,'bees_free',T
on,2006,15,'bees_free',11,'bees_free',T
their,2037,15,'bees_free',12,'bees_free',T
50,2753,15,'bees_free',13,'bees_free',T
bee,10506,15,'bees_free',14,'bees_free',T
##hi,4048,15,'bees_free',15,'bees_free',T
##ves,6961,15,'bees_free',16,'bees_free',T
when,2043,15,'bees_free',17,'bees_free',T
they,2027,15,'bees_free',18,'bees_free',T
discovered,3603,15,'bees_free',19,'bees_free',T
a,1037,15,'bees_free',20,'bees_free',T
tragic,13800,15,'bees_free',21,'bees_free',T
scene,3496,15,'bees_free',22,'bees_free',T
.,1012,15,'bees_free',23,'bees_free',T
the,1996,15,'bees_free',24,'bees_free',T
hive,26736,15,'bees_free',25,'bees_free',T
##s,2015,15,'bees_free',26,'bees_free',T
had,2018,15,'bees_free',27,'bees_free',T
been,2042,15,'bees_free',28,'bees_free',T
overturned,17068,15,'bees_free',29,'bees_free',T
and,1998,15,'bees_free',30,'bees_free',T
hacked,28719,15,'bees_free',31,'bees_free',T
apart,4237,15,'bees_free',32,'bees_free',T
",",1010,15,'bees_free',33,'bees_free',T
and,1998,15,'bees_free',34,'bees_free',T
the,1996,15,'bees_free',35,'bees_free',T
equipment,3941,15,'bees_free',36,'bees_free',T
had,2018,15,'bees_free',37,'bees_free',T
been,2042,15,'bees_free',38,'bees_free',T
thrown,6908,15,'bees_free',39,'bees_free',T
out,2041,15,'bees_free',40,'bees_free',T
of,1997,15,'bees_free',41,'bees_free',T
the,1996,15,'bees_free',42,'bees_free',T
shed,8328,15,'bees_free',43,'bees_free',T
and,1998,15,'bees_free',44,'bees_free',T
smashed,14368,15,'bees_free',45,'bees_free',T
.,1012,15,'bees_free',46,'bees_free',T
this,2023,15,'bees_free',47,'bees_free',T
destruction,6215,15,'bees_free',48,'bees_free',T
caused,3303,15,'bees_free',49,'bees_free',T
the,1996,15,'bees_free',50,'bees_free',T
death,2331,15,'bees_free',51,'bees_free',T
of,1997,15,'bees_free',52,'bees_free',T
about,2055,15,'bees_free',53,'bees_free',T
half,2431,15,'bees_free',54,'bees_free',T
a,1037,15,'bees_free',55,'bees_free',T
million,2454,15,'bees_free',56,'bees_free',T
bees,13734,15,'bees_free',57,'bees_free',T
and,1998,15,'bees_free',58,'bees_free',T
approximately,3155,15,'bees_free',59,'bees_free',T
$,1002,15,'bees_free',60,'bees_free',T
60,3438,15,'bees_free',61,'bees_free',T
",",1010,15,'bees_free',62,'bees_free',T
000,2199,15,'bees_free',63,'bees_free',T
in,1999,15,'bees_free',64,'bees_free',T
property,3200,15,'bees_free',65,'bees_free',T
damage,4053,15,'bees_free',66,'bees_free',T
.,1012,15,'bees_free',67,'bees_free',T
nearly,3053,15,'bees_free',68,'bees_free',T
three,2093,15,'bees_free',69,'bees_free',T
weeks,3134,15,'bees_free',70,'bees_free',T
later,2101,15,'bees_free',71,'bees_free',T
",",1010,15,'bees_free',72,'bees_free',T
police,2610,15,'bees_free',73,'bees_free',T
arrested,4727,15,'bees_free',74,'bees_free',T
two,2048,15,'bees_free',75,'bees_free',T
boys,3337,15,'bees_free',76,'bees_free',T
(,1006,15,'bees_free',77,'bees_free',T
12,2260,15,'bees_free',78,'bees_free',T
and,1998,15,'bees_free',79,'bees_free',T
13,2410,15,'bees_free',80,'bees_free',T
years,2086,15,'bees_free',81,'bees_free',T
old,2214,15,'bees_free',82,'bees_free',T
),1007,15,'bees_free',83,'bees_free',T
who,2040,15,'bees_free',84,'bees_free',T
",",1010,15,'bees_free',85,'bees_free',T
allegedly,9382,15,'bees_free',86,'bees_free',T
",",1010,15,'bees_free',87,'bees_free',T
were,2020,15,'bees_free',88,'bees_free',T
responsible,3625,15,'bees_free',89,'bees_free',T
for,2005,15,'bees_free',90,'bees_free',T
the,1996,15,'bees_free',91,'bees_free',T
damage,4053,15,'bees_free',92,'bees_free',T
.,1012,15,'bees_free',93,'bees_free',T
the,1996,15,'bees_free',94,'bees_free',T
charges,5571,15,'bees_free',95,'bees_free',T
against,2114,15,'bees_free',96,'bees_free',T
them,2068,15,'bees_free',97,'bees_free',T
include,2421,15,'bees_free',98,'bees_free',T
criminal,4735,15,'bees_free',99,'bees_free',T
mischief,25166,15,'bees_free',100,'bees_free',T
",",1010,15,'bees_free',101,'bees_free',T
bu,20934,15,'bees_free',102,'bees_free',T
##rg,10623,15,'bees_free',103,'bees_free',T
##lary,28221,15,'bees_free',104,'bees_free',T
",",1010,15,'bees_free',105,'bees_free',T
and,1998,15,'bees_free',106,'bees_free',T
offenses,25173,15,'bees_free',107,'bees_free',T
to,2000,15,'bees_free',108,'bees_free',T
an,2019,15,'bees_free',109,'bees_free',T
agricultural,4910,15,'bees_free',110,'bees_free',T
animal,4111,15,'bees_free',111,'bees_free',T
facility,4322,15,'bees_free',112,'bees_free',T
.,1012,15,'bees_free',113,'bees_free',T
since,2144,15,'bees_free',114,'bees_free',T
they,2027,15,'bees_free',115,'bees_free',T
are,2024,15,'bees_free',116,'bees_free',T
still,2145,15,'bees_free',117,'bees_free',T
minors,18464,15,'bees_free',118,'bees_free',T
",",1010,15,'bees_free',119,'bees_free',T
they,2027,15,'bees_free',120,'bees_free',T
will,2097,15,'bees_free',121,'bees_free',T
be,2022,15,'bees_free',122,'bees_free',T
charged,5338,15,'bees_free',123,'bees_free',T
in,1999,15,'bees_free',124,'bees_free',T
juvenile,11799,15,'bees_free',125,'bees_free',T
court,2457,15,'bees_free',126,'bees_free',T
where,2073,15,'bees_free',127,'bees_free',T
they,2027,15,'bees_free',128,'bees_free',T
face,2227,15,'bees_free',129,'bees_free',T
up,2039,15,'bees_free',130,'bees_free',T
to,2000,15,'bees_free',131,'bees_free',T
10,2184,15,'bees_free',132,'bees_free',T
years,2086,15,'bees_free',133,'bees_free',T
in,1999,15,'bees_free',134,'bees_free',T
prison,3827,15,'bees_free',135,'bees_free',T
and,1998,15,'bees_free',136,'bees_free',T
fines,21892,15,'bees_free',137,'bees_free',T
of,1997,15,'bees_free',138,'bees_free',T
up,2039,15,'bees_free',139,'bees_free',T
to,2000,15,'bees_free',140,'bees_free',T
$,1002,15,'bees_free',141,'bees_free',T
10,2184,15,'bees_free',142,'bees_free',T
",",1010,15,'bees_free',143,'bees_free',T
000,2199,15,'bees_free',144,'bees_free',T
if,2065,15,'bees_free',145,'bees_free',T
convicted,7979,15,'bees_free',146,'bees_free',T
.,1012,15,'bees_free',147,'bees_free',T
police,2610,15,'bees_free',148,'bees_free',T
officials,4584,15,'bees_free',149,'bees_free',T
explained,4541,15,'bees_free',150,'bees_free',T
that,2008,15,'bees_free',151,'bees_free',T
the,1996,15,'bees_free',152,'bees_free',T
investigation,4812,15,'bees_free',153,'bees_free',T
is,2003,15,'bees_free',154,'bees_free',T
still,2145,15,'bees_free',155,'bees_free',T
in,1999,15,'bees_free',156,'bees_free',T
progress,5082,15,'bees_free',157,'bees_free',T
",",1010,15,'bees_free',158,'bees_free',T
and,1998,15,'bees_free',159,'bees_free',T
the,1996,15,'bees_free',160,'bees_free',T
evidence,3350,15,'bees_free',161,'bees_free',T
so,2061,15,'bees_free',162,'bees_free',T
far,2521,15,'bees_free',163,'bees_free',T
doesn,2987,15,'bees_free',164,'bees_free',T
',1005,15,'bees_free',165,'bees_free',T
t,1056,15,'bees_free',166,'bees_free',T
warrant,10943,15,'bees_free',167,'bees_free',T
rushed,6760,15,'bees_free',168,'bees_free',T
conclusions,15306,15,'bees_free',169,'bees_free',T
about,2055,15,'bees_free',170,'bees_free',T
the,1996,15,'bees_free',171,'bees_free',T
guilt,8056,15,'bees_free',172,'bees_free',T
of,1997,15,'bees_free',173,'bees_free',T
the,1996,15,'bees_free',174,'bees_free',T
suspects,13172,15,'bees_free',175,'bees_free',T
.,1012,15,'bees_free',176,'bees_free',T
a,1037,16,'professor_free',0,'professor_free',T
professor,2934,16,'professor_free',1,'professor_free',T
in,1999,16,'professor_free',2,'professor_free',T
the,1996,16,'professor_free',3,'professor_free',T
neuroscience,23700,16,'professor_free',4,'professor_free',T
department,2533,16,'professor_free',5,'professor_free',T
at,2012,16,'professor_free',6,'professor_free',T
co,2522,16,'professor_free',7,'professor_free',T
##rse,22573,16,'professor_free',8,'professor_free',T
##n,2078,16,'professor_free',9,'professor_free',T
university,2118,16,'professor_free',10,'professor_free',T
has,2038,16,'professor_free',11,'professor_free',T
been,2042,16,'professor_free',12,'professor_free',T
accused,5496,16,'professor_free',13,'professor_free',T
of,1997,16,'professor_free',14,'professor_free',T
sexual,4424,16,'professor_free',15,'professor_free',T
harassment,16011,16,'professor_free',16,'professor_free',T
.,1012,16,'professor_free',17,'professor_free',T
11,2340,16,'professor_free',18,'professor_free',T
women,2308,16,'professor_free',19,'professor_free',T
",",1010,16,'professor_free',20,'professor_free',T
all,2035,16,'professor_free',21,'professor_free',T
of,1997,16,'professor_free',22,'professor_free',T
them,2068,16,'professor_free',23,'professor_free',T
former,2280,16,'professor_free',24,'professor_free',T
graduate,4619,16,'professor_free',25,'professor_free',T
students,2493,16,'professor_free',26,'professor_free',T
in,1999,16,'professor_free',27,'professor_free',T
the,1996,16,'professor_free',28,'professor_free',T
department,2533,16,'professor_free',29,'professor_free',T
",",1010,16,'professor_free',30,'professor_free',T
have,2031,16,'professor_free',31,'professor_free',T
come,2272,16,'professor_free',32,'professor_free',T
forward,2830,16,'professor_free',33,'professor_free',T
with,2007,16,'professor_free',34,'professor_free',T
stories,3441,16,'professor_free',35,'professor_free',T
about,2055,16,'professor_free',36,'professor_free',T
prof,11268,16,'professor_free',37,'professor_free',T
.,1012,16,'professor_free',38,'professor_free',T
jim,3958,16,'professor_free',39,'professor_free',T
smith,3044,16,'professor_free',40,'professor_free',T
.,1012,16,'professor_free',41,'professor_free',T
the,1996,16,'professor_free',42,'professor_free',T
list,2862,16,'professor_free',43,'professor_free',T
of,1997,16,'professor_free',44,'professor_free',T
allegations,9989,16,'professor_free',45,'professor_free',T
against,2114,16,'professor_free',46,'professor_free',T
smith,3044,16,'professor_free',47,'professor_free',T
includes,2950,16,'professor_free',48,'professor_free',T
frequently,4703,16,'professor_free',49,'professor_free',T
commenting,15591,16,'professor_free',50,'professor_free',T
on,2006,16,'professor_free',51,'professor_free',T
women,2308,16,'professor_free',52,'professor_free',T
',1005,16,'professor_free',53,'professor_free',T
s,1055,16,'professor_free',54,'professor_free',T
appearance,3311,16,'professor_free',55,'professor_free',T
",",1010,16,'professor_free',56,'professor_free',T
forcing,6932,16,'professor_free',57,'professor_free',T
students,2493,16,'professor_free',58,'professor_free',T
to,2000,16,'professor_free',59,'professor_free',T
have,2031,16,'professor_free',60,'professor_free',T
meetings,6295,16,'professor_free',61,'professor_free',T
with,2007,16,'professor_free',62,'professor_free',T
him,2032,16,'professor_free',63,'professor_free',T
in,1999,16,'professor_free',64,'professor_free',T
his,2010,16,'professor_free',65,'professor_free',T
private,2797,16,'professor_free',66,'professor_free',T
home,2188,16,'professor_free',67,'professor_free',T
",",1010,16,'professor_free',68,'professor_free',T
and,1998,16,'professor_free',69,'professor_free',T
hosting,9936,16,'professor_free',70,'professor_free',T
several,2195,16,'professor_free',71,'professor_free',T
hot,2980,16,'professor_free',72,'professor_free',T
-,1011,16,'professor_free',73,'professor_free',T
tub,14366,16,'professor_free',74,'professor_free',T
parties,4243,16,'professor_free',75,'professor_free',T
that,2008,16,'professor_free',76,'professor_free',T
included,2443,16,'professor_free',77,'professor_free',T
nu,16371,16,'professor_free',78,'professor_free',T
##dity,25469,16,'professor_free',79,'professor_free',T
",",1010,16,'professor_free',80,'professor_free',T
which,2029,16,'professor_free',81,'professor_free',T
students,2493,16,'professor_free',82,'professor_free',T
were,2020,16,'professor_free',83,'professor_free',T
present,2556,16,'professor_free',84,'professor_free',T
at,2012,16,'professor_free',85,'professor_free',T
.,1012,16,'professor_free',86,'professor_free',T
witnesses,9390,16,'professor_free',87,'professor_free',T
also,2036,16,'professor_free',88,'professor_free',T
claim,4366,16,'professor_free',89,'professor_free',T
that,2008,16,'professor_free',90,'professor_free',T
it,2009,16,'professor_free',91,'professor_free',T
was,2001,16,'professor_free',92,'professor_free',T
well,2092,16,'professor_free',93,'professor_free',T
-,1011,16,'professor_free',94,'professor_free',T
known,2124,16,'professor_free',95,'professor_free',T
that,2008,16,'professor_free',96,'professor_free',T
smith,3044,16,'professor_free',97,'professor_free',T
engaged,5117,16,'professor_free',98,'professor_free',T
in,1999,16,'professor_free',99,'professor_free',T
a,1037,16,'professor_free',100,'professor_free',T
series,2186,16,'professor_free',101,'professor_free',T
of,1997,16,'professor_free',102,'professor_free',T
qui,21864,16,'professor_free',103,'professor_free',T
##d,2094,16,'professor_free',104,'professor_free',T
pro,4013,16,'professor_free',105,'professor_free',T
quo,22035,16,'professor_free',106,'professor_free',T
sexual,4424,16,'professor_free',107,'professor_free',T
relationships,6550,16,'professor_free',108,'professor_free',T
with,2007,16,'professor_free',109,'professor_free',T
his,2010,16,'professor_free',110,'professor_free',T
female,2931,16,'professor_free',111,'professor_free',T
graduate,4619,16,'professor_free',112,'professor_free',T
students,2493,16,'professor_free',113,'professor_free',T
.,1012,16,'professor_free',114,'professor_free',T
an,2019,16,'professor_free',115,'professor_free',T
independent,2981,16,'professor_free',116,'professor_free',T
investigation,4812,16,'professor_free',117,'professor_free',T
by,2011,16,'professor_free',118,'professor_free',T
an,2019,16,'professor_free',119,'professor_free',T
external,6327,16,'professor_free',120,'professor_free',T
law,2375,16,'professor_free',121,'professor_free',T
firm,3813,16,'professor_free',122,'professor_free',T
was,2001,16,'professor_free',123,'professor_free',T
commissioned,4837,16,'professor_free',124,'professor_free',T
.,1012,16,'professor_free',125,'professor_free',T
if,2065,16,'professor_free',126,'professor_free',T
found,2179,16,'professor_free',127,'professor_free',T
guilty,5905,16,'professor_free',128,'professor_free',T
of,1997,16,'professor_free',129,'professor_free',T
sexual,4424,16,'professor_free',130,'professor_free',T
harassment,16011,16,'professor_free',131,'professor_free',T
",",1010,16,'professor_free',132,'professor_free',T
smith,3044,16,'professor_free',133,'professor_free',T
may,2089,16,'professor_free',134,'professor_free',T
be,2022,16,'professor_free',135,'professor_free',T
suspended,6731,16,'professor_free',136,'professor_free',T
for,2005,16,'professor_free',137,'professor_free',T
an,2019,16,'professor_free',138,'professor_free',T
indefinite,25617,16,'professor_free',139,'professor_free',T
amount,3815,16,'professor_free',140,'professor_free',T
of,1997,16,'professor_free',141,'professor_free',T
time,2051,16,'professor_free',142,'professor_free',T
or,2030,16,'professor_free',143,'professor_free',T
even,2130,16,'professor_free',144,'professor_free',T
fired,5045,16,'professor_free',145,'professor_free',T
",",1010,16,'professor_free',146,'professor_free',T
a,1037,16,'professor_free',147,'professor_free',T
ra,10958,16,'professor_free',148,'professor_free',T
##rity,15780,16,'professor_free',149,'professor_free',T
for,2005,16,'professor_free',150,'professor_free',T
tenure,7470,16,'professor_free',151,'professor_free',T
##d,2094,16,'professor_free',152,'professor_free',T
professors,12655,16,'professor_free',153,'professor_free',T
.,1012,16,'professor_free',154,'professor_free',T
the,1996,16,'professor_free',155,'professor_free',T
report,3189,16,'professor_free',156,'professor_free',T
by,2011,16,'professor_free',157,'professor_free',T
the,1996,16,'professor_free',158,'professor_free',T
official,2880,16,'professor_free',159,'professor_free',T
investigation,4812,16,'professor_free',160,'professor_free',T
is,2003,16,'professor_free',161,'professor_free',T
based,2241,16,'professor_free',162,'professor_free',T
on,2006,16,'professor_free',163,'professor_free',T
testimony,10896,16,'professor_free',164,'professor_free',T
about,2055,16,'professor_free',165,'professor_free',T
his,2010,16,'professor_free',166,'professor_free',T
character,2839,16,'professor_free',167,'professor_free',T
by,2011,16,'professor_free',168,'professor_free',T
over,2058,16,'professor_free',169,'professor_free',T
100,2531,16,'professor_free',170,'professor_free',T
of,1997,16,'professor_free',171,'professor_free',T
his,2010,16,'professor_free',172,'professor_free',T
current,2783,16,'professor_free',173,'professor_free',T
and,1998,16,'professor_free',174,'professor_free',T
former,2280,16,'professor_free',175,'professor_free',T
students,2493,16,'professor_free',176,'professor_free',T
",",1010,16,'professor_free',177,'professor_free',T
and,1998,16,'professor_free',178,'professor_free',T
indicates,7127,16,'professor_free',179,'professor_free',T
that,2008,16,'professor_free',180,'professor_free',T
the,1996,16,'professor_free',181,'professor_free',T
facts,8866,16,'professor_free',182,'professor_free',T
are,2024,16,'professor_free',183,'professor_free',T
much,2172,16,'professor_free',184,'professor_free',T
less,2625,16,'professor_free',185,'professor_free',T
clear,3154,16,'professor_free',186,'professor_free',T
than,2084,16,'professor_free',187,'professor_free',T
the,1996,16,'professor_free',188,'professor_free',T
original,2434,16,'professor_free',189,'professor_free',T
allegations,9989,16,'professor_free',190,'professor_free',T
suggest,6592,16,'professor_free',191,'professor_free',T
.,1012,16,'professor_free',192,'professor_free',T
since,2144,17,'arson_jail',0,'arson_jail',F
mid,3054,17,'arson_jail',1,'arson_jail',F
-,1011,17,'arson_jail',2,'arson_jail',F
april,2258,17,'arson_jail',3,'arson_jail',F
2018,2760,17,'arson_jail',4,'arson_jail',F
",",1010,17,'arson_jail',5,'arson_jail',F
a,1037,17,'arson_jail',6,'arson_jail',F
region,2555,17,'arson_jail',7,'arson_jail',F
in,1999,17,'arson_jail',8,'arson_jail',F
bavaria,11606,17,'arson_jail',9,'arson_jail',F
",",1010,17,'arson_jail',10,'arson_jail',F
germany,2762,17,'arson_jail',11,'arson_jail',F
",",1010,17,'arson_jail',12,'arson_jail',F
has,2038,17,'arson_jail',13,'arson_jail',F
faced,4320,17,'arson_jail',14,'arson_jail',F
a,1037,17,'arson_jail',15,'arson_jail',F
series,2186,17,'arson_jail',16,'arson_jail',F
of,1997,17,'arson_jail',17,'arson_jail',F
fires,8769,17,'arson_jail',18,'arson_jail',F
set,2275,17,'arson_jail',19,'arson_jail',F
by,2011,17,'arson_jail',20,'arson_jail',F
van,3158,17,'arson_jail',21,'arson_jail',F
##dal,9305,17,'arson_jail',22,'arson_jail',F
##s,2015,17,'arson_jail',23,'arson_jail',F
that,2008,17,'arson_jail',24,'arson_jail',F
ignited,22395,17,'arson_jail',25,'arson_jail',F
trash,11669,17,'arson_jail',26,'arson_jail',F
cans,18484,17,'arson_jail',27,'arson_jail',F
",",1010,17,'arson_jail',28,'arson_jail',F
a,1037,17,'arson_jail',29,'arson_jail',F
car,2482,17,'arson_jail',30,'arson_jail',F
",",1010,17,'arson_jail',31,'arson_jail',F
and,1998,17,'arson_jail',32,'arson_jail',F
even,2130,17,'arson_jail',33,'arson_jail',F
an,2019,17,'arson_jail',34,'arson_jail',F
entire,2972,17,'arson_jail',35,'arson_jail',F
town,2237,17,'arson_jail',36,'arson_jail',F
house,2160,17,'arson_jail',37,'arson_jail',F
.,1012,17,'arson_jail',38,'arson_jail',F
at,2012,17,'arson_jail',39,'arson_jail',F
its,2049,17,'arson_jail',40,'arson_jail',F
peak,4672,17,'arson_jail',41,'arson_jail',F
",",1010,17,'arson_jail',42,'arson_jail',F
8,1022,17,'arson_jail',43,'arson_jail',F
different,2367,17,'arson_jail',44,'arson_jail',F
fires,8769,17,'arson_jail',45,'arson_jail',F
were,2020,17,'arson_jail',46,'arson_jail',F
started,2318,17,'arson_jail',47,'arson_jail',F
in,1999,17,'arson_jail',48,'arson_jail',F
a,1037,17,'arson_jail',49,'arson_jail',F
single,2309,17,'arson_jail',50,'arson_jail',F
night,2305,17,'arson_jail',51,'arson_jail',F
.,1012,17,'arson_jail',52,'arson_jail',F
fortunately,14599,17,'arson_jail',53,'arson_jail',F
",",1010,17,'arson_jail',54,'arson_jail',F
nobody,6343,17,'arson_jail',55,'arson_jail',F
was,2001,17,'arson_jail',56,'arson_jail',F
hurt,3480,17,'arson_jail',57,'arson_jail',F
",",1010,17,'arson_jail',58,'arson_jail',F
but,2021,17,'arson_jail',59,'arson_jail',F
the,1996,17,'arson_jail',60,'arson_jail',F
material,3430,17,'arson_jail',61,'arson_jail',F
damages,12394,17,'arson_jail',62,'arson_jail',F
are,2024,17,'arson_jail',63,'arson_jail',F
$,1002,17,'arson_jail',64,'arson_jail',F
450,10332,17,'arson_jail',65,'arson_jail',F
",",1010,17,'arson_jail',66,'arson_jail',F
000,2199,17,'arson_jail',67,'arson_jail',F
.,1012,17,'arson_jail',68,'arson_jail',F
the,1996,17,'arson_jail',69,'arson_jail',F
police,2610,17,'arson_jail',70,'arson_jail',F
did,2106,17,'arson_jail',71,'arson_jail',F
not,2025,17,'arson_jail',72,'arson_jail',F
make,2191,17,'arson_jail',73,'arson_jail',F
significant,3278,17,'arson_jail',74,'arson_jail',F
advances,9849,17,'arson_jail',75,'arson_jail',F
in,1999,17,'arson_jail',76,'arson_jail',F
finding,4531,17,'arson_jail',77,'arson_jail',F
the,1996,17,'arson_jail',78,'arson_jail',F
per,2566,17,'arson_jail',79,'arson_jail',F
##pet,22327,17,'arson_jail',80,'arson_jail',F
##rator,16259,17,'arson_jail',81,'arson_jail',F
until,2127,17,'arson_jail',82,'arson_jail',F
they,2027,17,'arson_jail',83,'arson_jail',F
publicly,7271,17,'arson_jail',84,'arson_jail',F
offered,3253,17,'arson_jail',85,'arson_jail',F
a,1037,17,'arson_jail',86,'arson_jail',F
reward,10377,17,'arson_jail',87,'arson_jail',F
of,1997,17,'arson_jail',88,'arson_jail',F
$,1002,17,'arson_jail',89,'arson_jail',F
6000,25961,17,'arson_jail',90,'arson_jail',F
for,2005,17,'arson_jail',91,'arson_jail',F
each,2169,17,'arson_jail',92,'arson_jail',F
helpful,14044,17,'arson_jail',93,'arson_jail',F
tip,5955,17,'arson_jail',94,'arson_jail',F
.,1012,17,'arson_jail',95,'arson_jail',F
a,1037,17,'arson_jail',96,'arson_jail',F
crumpled,19814,17,'arson_jail',97,'arson_jail',F
-,1011,17,'arson_jail',98,'arson_jail',F
up,2039,17,'arson_jail',99,'arson_jail',F
black,2304,17,'arson_jail',100,'arson_jail',F
shirt,3797,17,'arson_jail',101,'arson_jail',F
found,2179,17,'arson_jail',102,'arson_jail',F
at,2012,17,'arson_jail',103,'arson_jail',F
one,2028,17,'arson_jail',104,'arson_jail',F
of,1997,17,'arson_jail',105,'arson_jail',F
the,1996,17,'arson_jail',106,'arson_jail',F
crime,4126,17,'arson_jail',107,'arson_jail',F
scenes,5019,17,'arson_jail',108,'arson_jail',F
and,1998,17,'arson_jail',109,'arson_jail',F
bearing,7682,17,'arson_jail',110,'arson_jail',F
a,1037,17,'arson_jail',111,'arson_jail',F
unique,4310,17,'arson_jail',112,'arson_jail',F
design,2640,17,'arson_jail',113,'arson_jail',F
was,2001,17,'arson_jail',114,'arson_jail',F
the,1996,17,'arson_jail',115,'arson_jail',F
critical,4187,17,'arson_jail',116,'arson_jail',F
clue,9789,17,'arson_jail',117,'arson_jail',F
.,1012,17,'arson_jail',118,'arson_jail',F
a,1037,17,'arson_jail',119,'arson_jail',F
week,2733,17,'arson_jail',120,'arson_jail',F
ago,3283,17,'arson_jail',121,'arson_jail',F
",",1010,17,'arson_jail',122,'arson_jail',F
the,1996,17,'arson_jail',123,'arson_jail',F
police,2610,17,'arson_jail',124,'arson_jail',F
arrested,4727,17,'arson_jail',125,'arson_jail',F
a,1037,17,'arson_jail',126,'arson_jail',F
37,4261,17,'arson_jail',127,'arson_jail',F
year,2095,17,'arson_jail',128,'arson_jail',F
old,2214,17,'arson_jail',129,'arson_jail',F
man,2158,17,'arson_jail',130,'arson_jail',F
on,2006,17,'arson_jail',131,'arson_jail',F
charges,5571,17,'arson_jail',132,'arson_jail',F
of,1997,17,'arson_jail',133,'arson_jail',F
second,2117,17,'arson_jail',134,'arson_jail',F
-,1011,17,'arson_jail',135,'arson_jail',F
degree,3014,17,'arson_jail',136,'arson_jail',F
arson,24912,17,'arson_jail',137,'arson_jail',F
.,1012,17,'arson_jail',138,'arson_jail',F
he,2002,17,'arson_jail',139,'arson_jail',F
will,2097,17,'arson_jail',140,'arson_jail',F
face,2227,17,'arson_jail',141,'arson_jail',F
10,2184,17,'arson_jail',142,'arson_jail',F
years,2086,17,'arson_jail',143,'arson_jail',F
in,1999,17,'arson_jail',144,'arson_jail',F
prison,3827,17,'arson_jail',145,'arson_jail',F
.,1012,17,'arson_jail',146,'arson_jail',F
the,1996,17,'arson_jail',147,'arson_jail',F
existing,4493,17,'arson_jail',148,'arson_jail',F
evidence,3350,17,'arson_jail',149,'arson_jail',F
leaves,3727,17,'arson_jail',150,'arson_jail',F
no,2053,17,'arson_jail',151,'arson_jail',F
doubt,4797,17,'arson_jail',152,'arson_jail',F
about,2055,17,'arson_jail',153,'arson_jail',F
